seed,folder,d,step,mem
44,d220,220,4120000,
44,d220,220,4130000,
44,d220,220,4140000,
44,d220,220,4150000,
44,d220,220,4160000,
44,d220,220,4170000,
44,d220,220,4180000,
44,d220,220,4190000,
44,d220,220,4200000,0.17990000545978546
44,d220,220,4210000,
44,d220,220,4220000,
44,d220,220,4230000,
44,d220,220,4240000,
44,d220,220,4250000,
44,d220,220,4260000,
44,d220,220,4270000,
44,d220,220,4280000,
44,d220,220,4290000,
44,d220,220,4300000,0.18729999661445618
44,d220,220,4310000,
44,d220,220,4320000,
44,d220,220,4330000,
44,d220,220,4340000,
44,d220,220,4350000,
44,d220,220,4360000,
44,d220,220,4370000,
44,d220,220,4380000,
44,d220,220,4390000,
44,d220,220,4400000,0.1907999962568283
44,d220,220,4410000,
44,d220,220,4420000,
44,d220,220,4430000,
44,d220,220,4440000,
44,d220,220,4450000,
44,d220,220,4460000,
44,d220,220,4470000,
44,d220,220,4480000,
44,d220,220,4490000,
44,d220,220,4500000,0.18520000576972961
44,d220,220,4510000,
44,d220,220,4520000,
44,d220,220,4530000,
44,d220,220,4540000,
44,d220,220,4550000,
44,d220,220,4560000,
44,d220,220,4570000,
44,d220,220,4580000,
44,d220,220,4590000,
44,d220,220,4600000,0.18330000340938568
44,d220,220,4610000,
44,d220,220,4620000,
44,d220,220,4630000,
44,d220,220,4640000,
44,d220,220,4650000,
44,d220,220,4660000,
44,d220,220,4670000,
44,d220,220,4680000,
44,d220,220,4690000,
44,d220,220,4700000,0.1987999975681305
44,d220,220,4710000,
44,d220,220,4720000,
44,d220,220,4730000,
44,d220,220,4740000,
44,d220,220,4750000,
44,d220,220,4760000,
44,d220,220,4770000,
44,d220,220,4780000,
44,d220,220,4790000,
44,d220,220,4800000,0.1949000060558319
44,d220,220,4810000,
44,d220,220,4820000,
44,d220,220,4830000,
44,d220,220,4840000,
44,d220,220,4850000,
44,d220,220,4860000,
44,d220,220,4870000,
44,d220,220,4880000,
44,d220,220,4890000,
44,d220,220,4900000,0.1940000057220459
44,d220,220,4910000,
44,d220,220,4920000,
44,d220,220,4930000,
44,d220,220,4940000,
44,d220,220,4950000,
44,d220,220,4960000,
44,d220,220,4970000,
44,d220,220,4980000,
44,d220,220,4990000,
44,d220,220,5000000,0.20659999549388885
45,d220,220,1,0.0
45,d220,220,10000,
45,d220,220,20000,
45,d220,220,30000,
45,d220,220,40000,
45,d220,220,50000,
45,d220,220,60000,
45,d220,220,70000,
45,d220,220,80000,
45,d220,220,90000,
45,d220,220,100000,0.0
45,d220,220,110000,
45,d220,220,120000,
45,d220,220,130000,
45,d220,220,140000,
45,d220,220,150000,
45,d220,220,160000,
45,d220,220,170000,
45,d220,220,180000,
45,d220,220,190000,
45,d220,220,200000,0.0
45,d220,220,210000,
45,d220,220,220000,
45,d220,220,230000,
45,d220,220,240000,
45,d220,220,250000,
45,d220,220,260000,
45,d220,220,270000,
45,d220,220,280000,
45,d220,220,290000,
45,d220,220,300000,0.0008999999845400453
45,d220,220,310000,
45,d220,220,320000,
45,d220,220,330000,
45,d220,220,340000,
45,d220,220,350000,
45,d220,220,360000,
45,d220,220,370000,
45,d220,220,380000,
45,d220,220,390000,
45,d220,220,400000,0.00279999990016222
45,d220,220,410000,
45,d220,220,420000,
45,d220,220,430000,
45,d220,220,440000,
45,d220,220,450000,
45,d220,220,460000,
45,d220,220,470000,
45,d220,220,480000,
45,d220,220,490000,
45,d220,220,500000,0.006800000090152025
45,d220,220,510000,
45,d220,220,520000,
45,d220,220,530000,
45,d220,220,540000,
45,d220,220,550000,
45,d220,220,560000,
45,d220,220,570000,
45,d220,220,580000,
45,d220,220,590000,
45,d220,220,600000,0.009499999694526196
45,d220,220,610000,
45,d220,220,620000,
45,d220,220,630000,
45,d220,220,640000,
45,d220,220,650000,
45,d220,220,660000,
45,d220,220,670000,
45,d220,220,680000,
45,d220,220,690000,
45,d220,220,700000,0.014800000004470348
45,d220,220,710000,
45,d220,220,720000,
45,d220,220,730000,
45,d220,220,740000,
45,d220,220,750000,
45,d220,220,760000,
45,d220,220,770000,
45,d220,220,780000,
45,d220,220,790000,
45,d220,220,800000,0.020999999716877937
45,d220,220,810000,
45,d220,220,820000,
45,d220,220,830000,
45,d220,220,840000,
45,d220,220,850000,
45,d220,220,860000,
45,d220,220,870000,
45,d220,220,880000,
45,d220,220,890000,
45,d220,220,900000,0.027400000020861626
45,d220,220,910000,
45,d220,220,920000,
45,d220,220,930000,
45,d220,220,940000,
45,d220,220,950000,
45,d220,220,960000,
45,d220,220,970000,
45,d220,220,980000,
45,d220,220,990000,
45,d220,220,1000000,0.031700000166893005
45,d220,220,1010000,
45,d220,220,1020000,
45,d220,220,1030000,
45,d220,220,1040000,
45,d220,220,1050000,
45,d220,220,1060000,
45,d220,220,1070000,
45,d220,220,1080000,
45,d220,220,1090000,
45,d220,220,1100000,0.03799999877810478
45,d220,220,1110000,
45,d220,220,1120000,
45,d220,220,1130000,
45,d220,220,1140000,
45,d220,220,1150000,
45,d220,220,1160000,
45,d220,220,1170000,
45,d220,220,1180000,
45,d220,220,1190000,
45,d220,220,1200000,0.04129999876022339
45,d220,220,1210000,
45,d220,220,1220000,
45,d220,220,1230000,
45,d220,220,1240000,
45,d220,220,1250000,
45,d220,220,1260000,
45,d220,220,1270000,
45,d220,220,1280000,
45,d220,220,1290000,
45,d220,220,1300000,0.04529999941587448
45,d220,220,1310000,
45,d220,220,1320000,
45,d220,220,1330000,
45,d220,220,1340000,
45,d220,220,1350000,
45,d220,220,1360000,
45,d220,220,1370000,
45,d220,220,1380000,
45,d220,220,1390000,
45,d220,220,1400000,0.04830000177025795
45,d220,220,1410000,
45,d220,220,1420000,
45,d220,220,1430000,
45,d220,220,1440000,
45,d220,220,1450000,
45,d220,220,1460000,
45,d220,220,1470000,
45,d220,220,1480000,
45,d220,220,1490000,
45,d220,220,1500000,0.060499999672174454
45,d220,220,1510000,
45,d220,220,1520000,
45,d220,220,1530000,
45,d220,220,1540000,
45,d220,220,1550000,
45,d220,220,1560000,
45,d220,220,1570000,
45,d220,220,1580000,
45,d220,220,1590000,
45,d220,220,1600000,0.0658000037074089
45,d220,220,1610000,
45,d220,220,1620000,
45,d220,220,1630000,
45,d220,220,1640000,
45,d220,220,1650000,
45,d220,220,1660000,
45,d220,220,1670000,
45,d220,220,1680000,
45,d220,220,1690000,
45,d220,220,1700000,0.07240000367164612
45,d220,220,1710000,
45,d220,220,1720000,
45,d220,220,1730000,
45,d220,220,1740000,
45,d220,220,1750000,
45,d220,220,1760000,
45,d220,220,1770000,
45,d220,220,1780000,
45,d220,220,1790000,
45,d220,220,1800000,0.08309999853372574
45,d220,220,1810000,
45,d220,220,1820000,
45,d220,220,1830000,
45,d220,220,1840000,
45,d220,220,1850000,
45,d220,220,1860000,
45,d220,220,1870000,
45,d220,220,1880000,
45,d220,220,1890000,
45,d220,220,1900000,0.07930000126361847
45,d220,220,1910000,
45,d220,220,1920000,
45,d220,220,1930000,
45,d220,220,1940000,
45,d220,220,1950000,
45,d220,220,1960000,
45,d220,220,1970000,
45,d220,220,1980000,
45,d220,220,1990000,
45,d220,220,2000000,0.08190000057220459
45,d220,220,2010000,
45,d220,220,2020000,
45,d220,220,2030000,
45,d220,220,2040000,
45,d220,220,2050000,
45,d220,220,2060000,
45,d220,220,2070000,
45,d220,220,2080000,
45,d220,220,2090000,
45,d220,220,2100000,0.08919999748468399
45,d220,220,2110000,
45,d220,220,2120000,
45,d220,220,2130000,
45,d220,220,2140000,
45,d220,220,2150000,
45,d220,220,2160000,
45,d220,220,2170000,
45,d220,220,2180000,
45,d220,220,2190000,
45,d220,220,2200000,0.09950000047683716
45,d220,220,2210000,
45,d220,220,2220000,
45,d220,220,2230000,
45,d220,220,2240000,
45,d220,220,2250000,
45,d220,220,2260000,
45,d220,220,2270000,
45,d220,220,2280000,
45,d220,220,2290000,
45,d220,220,2300000,0.10419999808073044
45,d220,220,2310000,
45,d220,220,2320000,
45,d220,220,2330000,
45,d220,220,2340000,
45,d220,220,2350000,
45,d220,220,2360000,
45,d220,220,2370000,
45,d220,220,2380000,
45,d220,220,2390000,
45,d220,220,2400000,0.1096000000834465
45,d220,220,2410000,
45,d220,220,2420000,
45,d220,220,2430000,
45,d220,220,2440000,
45,d220,220,2450000,
45,d220,220,2460000,
45,d220,220,2470000,
45,d220,220,2480000,
45,d220,220,2490000,
45,d220,220,2500000,0.10740000009536743
45,d220,220,2510000,
45,d220,220,2520000,
45,d220,220,2530000,
45,d220,220,2540000,
45,d220,220,2550000,
45,d220,220,2560000,
45,d220,220,2570000,
45,d220,220,2580000,
45,d220,220,2590000,
45,d220,220,2600000,0.1185000017285347
45,d220,220,2610000,
45,d220,220,2620000,
45,d220,220,2630000,
45,d220,220,2640000,
45,d220,220,2650000,
45,d220,220,2660000,
45,d220,220,2670000,
45,d220,220,2680000,
45,d220,220,2690000,
45,d220,220,2700000,0.13300000131130219
45,d220,220,2710000,
45,d220,220,2720000,
45,d220,220,2730000,
45,d220,220,2740000,
45,d220,220,2750000,
45,d220,220,2760000,
45,d220,220,2770000,
45,d220,220,2780000,
45,d220,220,2790000,
45,d220,220,2800000,0.12970000505447388
45,d220,220,2810000,
45,d220,220,2820000,
45,d220,220,2830000,
45,d220,220,2840000,
45,d220,220,2850000,
45,d220,220,2860000,
45,d220,220,2870000,
45,d220,220,2880000,
45,d220,220,2890000,
45,d220,220,2900000,0.13259999454021454
45,d220,220,2910000,
45,d220,220,2920000,
45,d220,220,2930000,
45,d220,220,2940000,
45,d220,220,2950000,
45,d220,220,2960000,
45,d220,220,2970000,
45,d220,220,2980000,
45,d220,220,2990000,
45,d220,220,3000000,0.1264999955892563
45,d220,220,3010000,
45,d220,220,3020000,
45,d220,220,3030000,
45,d220,220,3040000,
45,d220,220,3050000,
45,d220,220,3060000,
45,d220,220,3070000,
45,d220,220,3080000,
45,d220,220,3090000,
45,d220,220,3100000,0.13910000026226044
45,d220,220,3110000,
45,d220,220,3120000,
45,d220,220,3130000,
45,d220,220,3140000,
45,d220,220,3150000,
45,d220,220,3160000,
45,d220,220,3170000,
45,d220,220,3180000,
45,d220,220,3190000,
45,d220,220,3200000,0.14169999957084656
45,d220,220,3210000,
45,d220,220,3220000,
45,d220,220,3230000,
45,d220,220,3240000,
45,d220,220,3250000,
45,d220,220,3260000,
45,d220,220,3270000,
45,d220,220,3280000,
45,d220,220,3290000,
45,d220,220,3300000,0.15129999816417694
45,d220,220,3310000,
45,d220,220,3320000,
45,d220,220,3330000,
45,d220,220,3340000,
45,d220,220,3350000,
45,d220,220,3360000,
45,d220,220,3370000,
45,d220,220,3380000,
45,d220,220,3390000,
45,d220,220,3400000,0.15489999949932098
45,d220,220,3410000,
45,d220,220,3420000,
45,d220,220,3430000,
45,d220,220,3440000,
45,d220,220,3450000,
45,d220,220,3460000,
45,d220,220,3470000,
45,d220,220,3480000,
45,d220,220,3490000,
45,d220,220,3500000,0.16769999265670776
45,d220,220,3510000,
45,d220,220,3520000,
45,d220,220,3530000,
45,d220,220,3540000,
45,d220,220,3550000,
45,d220,220,3560000,
45,d220,220,3570000,
45,d220,220,3580000,
45,d220,220,3590000,
45,d220,220,3600000,0.17139999568462372
45,d220,220,3610000,
45,d220,220,3620000,
45,d220,220,3630000,
45,d220,220,3640000,
45,d220,220,3650000,
45,d220,220,3660000,
45,d220,220,3670000,
45,d220,220,3680000,
45,d220,220,3690000,
45,d220,220,3700000,0.16449999809265137
45,d220,220,3710000,
45,d220,220,3720000,
45,d220,220,3730000,
45,d220,220,3740000,
45,d220,220,3750000,
45,d220,220,3760000,
45,d220,220,3770000,
45,d220,220,3780000,
45,d220,220,3790000,
45,d220,220,3800000,0.16820000112056732
45,d220,220,3810000,
45,d220,220,3820000,
45,d220,220,3830000,
45,d220,220,3840000,
45,d220,220,3850000,
45,d220,220,3860000,
45,d220,220,3870000,
45,d220,220,3880000,
45,d220,220,3890000,
45,d220,220,3900000,0.17020000517368317
45,d220,220,3910000,
45,d220,220,3920000,
45,d220,220,3930000,
45,d220,220,3940000,
45,d220,220,3950000,
45,d220,220,3960000,
45,d220,220,3970000,
45,d220,220,3980000,
45,d220,220,3990000,
45,d220,220,4000000,0.17679999768733978
45,d220,220,4010000,
45,d220,220,4020000,
45,d220,220,4030000,
45,d220,220,4040000,
45,d220,220,4050000,
45,d220,220,4060000,
45,d220,220,4070000,
45,d220,220,4080000,
45,d220,220,4090000,
45,d220,220,4100000,0.17900000512599945
45,d220,220,4110000,
45,d220,220,4120000,
45,d220,220,4130000,
45,d220,220,4140000,
45,d220,220,4150000,
45,d220,220,4160000,
45,d220,220,4170000,
45,d220,220,4180000,
45,d220,220,4190000,
45,d220,220,4200000,0.1875
45,d220,220,4210000,
45,d220,220,4220000,
45,d220,220,4230000,
45,d220,220,4240000,
45,d220,220,4250000,
45,d220,220,4260000,
45,d220,220,4270000,
45,d220,220,4280000,
45,d220,220,4290000,
45,d220,220,4300000,0.1956000030040741
45,d220,220,4310000,
45,d220,220,4320000,
45,d220,220,4330000,
45,d220,220,4340000,
45,d220,220,4350000,
45,d220,220,4360000,
45,d220,220,4370000,
45,d220,220,4380000,
45,d220,220,4390000,
45,d220,220,4400000,0.1858000010251999
45,d220,220,4410000,
45,d220,220,4420000,
45,d220,220,4430000,
45,d220,220,4440000,
45,d220,220,4450000,
45,d220,220,4460000,
45,d220,220,4470000,
45,d220,220,4480000,
45,d220,220,4490000,
45,d220,220,4500000,0.19290000200271606
45,d220,220,4510000,
45,d220,220,4520000,
45,d220,220,4530000,
45,d220,220,4540000,
45,d220,220,4550000,
45,d220,220,4560000,
45,d220,220,4570000,
45,d220,220,4580000,
45,d220,220,4590000,
45,d220,220,4600000,0.20800000429153442
45,d220,220,4610000,
45,d220,220,4620000,
45,d220,220,4630000,
45,d220,220,4640000,
45,d220,220,4650000,
45,d220,220,4660000,
45,d220,220,4670000,
45,d220,220,4680000,
45,d220,220,4690000,
45,d220,220,4700000,0.22390000522136688
45,d220,220,4710000,
45,d220,220,4720000,
45,d220,220,4730000,
45,d220,220,4740000,
45,d220,220,4750000,
45,d220,220,4760000,
45,d220,220,4770000,
45,d220,220,4780000,
45,d220,220,4790000,
45,d220,220,4800000,0.20399999618530273
45,d220,220,4810000,
45,d220,220,4820000,
45,d220,220,4830000,
45,d220,220,4840000,
45,d220,220,4850000,
45,d220,220,4860000,
45,d220,220,4870000,
45,d220,220,4880000,
45,d220,220,4890000,
45,d220,220,4900000,0.24289999902248383
45,d220,220,4910000,
45,d220,220,4920000,
45,d220,220,4930000,
45,d220,220,4940000,
45,d220,220,4950000,
45,d220,220,4960000,
45,d220,220,4970000,
45,d220,220,4980000,
45,d220,220,4990000,
45,d220,220,5000000,0.2126999944448471
47,d220,220,1,0.0
47,d220,220,10000,
47,d220,220,20000,
47,d220,220,30000,
47,d220,220,40000,
47,d220,220,50000,
47,d220,220,60000,
47,d220,220,70000,
47,d220,220,80000,
47,d220,220,90000,
47,d220,220,100000,0.0
47,d220,220,110000,
47,d220,220,120000,
47,d220,220,130000,
47,d220,220,140000,
47,d220,220,150000,
47,d220,220,160000,
47,d220,220,170000,
47,d220,220,180000,
47,d220,220,190000,
47,d220,220,200000,0.00019999999494757503
47,d220,220,210000,
47,d220,220,220000,
47,d220,220,230000,
47,d220,220,240000,
47,d220,220,250000,
47,d220,220,260000,
47,d220,220,270000,
47,d220,220,280000,
47,d220,220,290000,
47,d220,220,300000,0.0010999999940395355
47,d220,220,310000,
47,d220,220,320000,
47,d220,220,330000,
47,d220,220,340000,
47,d220,220,350000,
47,d220,220,360000,
47,d220,220,370000,
47,d220,220,380000,
47,d220,220,390000,
47,d220,220,400000,0.0027000000700354576
47,d220,220,410000,
47,d220,220,420000,
47,d220,220,430000,
47,d220,220,440000,
47,d220,220,450000,
47,d220,220,460000,
47,d220,220,470000,
47,d220,220,480000,
47,d220,220,490000,
47,d220,220,500000,0.00570000009611249
47,d220,220,510000,
47,d220,220,520000,
47,d220,220,530000,
47,d220,220,540000,
47,d220,220,550000,
47,d220,220,560000,
47,d220,220,570000,
47,d220,220,580000,
47,d220,220,590000,
47,d220,220,600000,0.010999999940395355
47,d220,220,610000,
47,d220,220,620000,
47,d220,220,630000,
47,d220,220,640000,
47,d220,220,650000,
47,d220,220,660000,
47,d220,220,670000,
47,d220,220,680000,
47,d220,220,690000,
47,d220,220,700000,0.01590000092983246
47,d220,220,710000,
47,d220,220,720000,
47,d220,220,730000,
47,d220,220,740000,
47,d220,220,750000,
47,d220,220,760000,
47,d220,220,770000,
47,d220,220,780000,
47,d220,220,790000,
47,d220,220,800000,0.01889999955892563
47,d220,220,810000,
47,d220,220,820000,
47,d220,220,830000,
47,d220,220,840000,
47,d220,220,850000,
47,d220,220,860000,
47,d220,220,870000,
47,d220,220,880000,
47,d220,220,890000,
47,d220,220,900000,0.024000000208616257
47,d220,220,910000,
47,d220,220,920000,
47,d220,220,930000,
47,d220,220,940000,
47,d220,220,950000,
47,d220,220,960000,
47,d220,220,970000,
47,d220,220,980000,
47,d220,220,990000,
47,d220,220,1000000,0.03240000084042549
47,d220,220,1010000,
47,d220,220,1020000,
47,d220,220,1030000,
47,d220,220,1040000,
47,d220,220,1050000,
47,d220,220,1060000,
47,d220,220,1070000,
47,d220,220,1080000,
47,d220,220,1090000,
47,d220,220,1100000,0.031099999323487282
47,d220,220,1110000,
47,d220,220,1120000,
47,d220,220,1130000,
47,d220,220,1140000,
47,d220,220,1150000,
47,d220,220,1160000,
47,d220,220,1170000,
47,d220,220,1180000,
47,d220,220,1190000,
47,d220,220,1200000,0.03889999911189079
47,d220,220,1210000,
47,d220,220,1220000,
47,d220,220,1230000,
47,d220,220,1240000,
47,d220,220,1250000,
47,d220,220,1260000,
47,d220,220,1270000,
47,d220,220,1280000,
47,d220,220,1290000,
47,d220,220,1300000,0.04320000112056732
47,d220,220,1310000,
47,d220,220,1320000,
47,d220,220,1330000,
47,d220,220,1340000,
47,d220,220,1350000,
47,d220,220,1360000,
47,d220,220,1370000,
47,d220,220,1380000,
47,d220,220,1390000,
47,d220,220,1400000,0.0502999983727932
47,d220,220,1410000,
47,d220,220,1420000,
47,d220,220,1430000,
47,d220,220,1440000,
47,d220,220,1450000,
47,d220,220,1460000,
47,d220,220,1470000,
47,d220,220,1480000,
47,d220,220,1490000,
47,d220,220,1500000,0.057100001722574234
47,d220,220,1510000,
47,d220,220,1520000,
47,d220,220,1530000,
47,d220,220,1540000,
47,d220,220,1550000,
47,d220,220,1560000,
47,d220,220,1570000,
47,d220,220,1580000,
47,d220,220,1590000,
47,d220,220,1600000,0.06109999865293503
47,d220,220,1610000,
47,d220,220,1620000,
47,d220,220,1630000,
47,d220,220,1640000,
47,d220,220,1650000,
47,d220,220,1660000,
47,d220,220,1670000,
47,d220,220,1680000,
47,d220,220,1690000,
47,d220,220,1700000,0.06650000065565109
47,d220,220,1710000,
47,d220,220,1720000,
47,d220,220,1730000,
47,d220,220,1740000,
47,d220,220,1750000,
47,d220,220,1760000,
47,d220,220,1770000,
47,d220,220,1780000,
47,d220,220,1790000,
47,d220,220,1800000,0.06960000097751617
47,d220,220,1810000,
47,d220,220,1820000,
47,d220,220,1830000,
47,d220,220,1840000,
47,d220,220,1850000,
47,d220,220,1860000,
47,d220,220,1870000,
47,d220,220,1880000,
47,d220,220,1890000,
47,d220,220,1900000,0.07959999889135361
47,d220,220,1910000,
47,d220,220,1920000,
47,d220,220,1930000,
47,d220,220,1940000,
47,d220,220,1950000,
47,d220,220,1960000,
47,d220,220,1970000,
47,d220,220,1980000,
47,d220,220,1990000,
47,d220,220,2000000,0.07750000059604645
47,d220,220,2010000,
47,d220,220,2020000,
47,d220,220,2030000,
47,d220,220,2040000,
47,d220,220,2050000,
47,d220,220,2060000,
47,d220,220,2070000,
47,d220,220,2080000,
47,d220,220,2090000,
47,d220,220,2100000,0.08320000022649765
47,d220,220,2110000,
47,d220,220,2120000,
47,d220,220,2130000,
47,d220,220,2140000,
47,d220,220,2150000,
47,d220,220,2160000,
47,d220,220,2170000,
47,d220,220,2180000,
47,d220,220,2190000,
47,d220,220,2200000,0.08950000256299973
47,d220,220,2210000,
47,d220,220,2220000,
47,d220,220,2230000,
47,d220,220,2240000,
47,d220,220,2250000,
47,d220,220,2260000,
47,d220,220,2270000,
47,d220,220,2280000,
47,d220,220,2290000,
47,d220,220,2300000,0.0940999984741211
47,d220,220,2310000,
47,d220,220,2320000,
47,d220,220,2330000,
47,d220,220,2340000,
47,d220,220,2350000,
47,d220,220,2360000,
47,d220,220,2370000,
47,d220,220,2380000,
47,d220,220,2390000,
47,d220,220,2400000,0.09749999642372131
47,d220,220,2410000,
47,d220,220,2420000,
47,d220,220,2430000,
47,d220,220,2440000,
47,d220,220,2450000,
47,d220,220,2460000,
47,d220,220,2470000,
47,d220,220,2480000,
47,d220,220,2490000,
47,d220,220,2500000,0.0982000008225441
47,d220,220,2510000,
47,d220,220,2520000,
47,d220,220,2530000,
47,d220,220,2540000,
47,d220,220,2550000,
47,d220,220,2560000,
47,d220,220,2570000,
47,d220,220,2580000,
47,d220,220,2590000,
47,d220,220,2600000,0.10639999806880951
47,d220,220,2610000,
47,d220,220,2620000,
47,d220,220,2630000,
47,d220,220,2640000,
47,d220,220,2650000,
47,d220,220,2660000,
47,d220,220,2670000,
47,d220,220,2680000,
47,d220,220,2690000,
47,d220,220,2700000,0.10999999940395355
47,d220,220,2710000,
47,d220,220,2720000,
47,d220,220,2730000,
47,d220,220,2740000,
47,d220,220,2750000,
47,d220,220,2760000,
47,d220,220,2770000,
47,d220,220,2780000,
47,d220,220,2790000,
47,d220,220,2800000,0.11620000004768372
47,d220,220,2810000,
47,d220,220,2820000,
47,d220,220,2830000,
47,d220,220,2840000,
47,d220,220,2850000,
47,d220,220,2860000,
47,d220,220,2870000,
47,d220,220,2880000,
47,d220,220,2890000,
47,d220,220,2900000,0.11110000312328339
47,d220,220,2910000,
47,d220,220,2920000,
47,d220,220,2930000,
47,d220,220,2940000,
47,d220,220,2950000,
47,d220,220,2960000,
47,d220,220,2970000,
47,d220,220,2980000,
47,d220,220,2990000,
47,d220,220,3000000,0.12700000405311584
47,d220,220,3010000,
47,d220,220,3020000,
47,d220,220,3030000,
47,d220,220,3040000,
47,d220,220,3050000,
47,d220,220,3060000,
47,d220,220,3070000,
47,d220,220,3080000,
47,d220,220,3090000,
47,d220,220,3100000,0.13609999418258667
47,d220,220,3110000,
47,d220,220,3120000,
47,d220,220,3130000,
47,d220,220,3140000,
47,d220,220,3150000,
47,d220,220,3160000,
47,d220,220,3170000,
47,d220,220,3180000,
47,d220,220,3190000,
47,d220,220,3200000,0.1362999975681305
47,d220,220,3210000,
47,d220,220,3220000,
47,d220,220,3230000,
47,d220,220,3240000,
47,d220,220,3250000,
47,d220,220,3260000,
47,d220,220,3270000,
47,d220,220,3280000,
47,d220,220,3290000,
47,d220,220,3300000,0.14409999549388885
47,d220,220,3310000,
47,d220,220,3320000,
47,d220,220,3330000,
47,d220,220,3340000,
47,d220,220,3350000,
47,d220,220,3360000,
47,d220,220,3370000,
47,d220,220,3380000,
47,d220,220,3390000,
47,d220,220,3400000,0.13860000669956207
47,d220,220,3410000,
47,d220,220,3420000,
47,d220,220,3430000,
47,d220,220,3440000,
47,d220,220,3450000,
47,d220,220,3460000,
47,d220,220,3470000,
47,d220,220,3480000,
47,d220,220,3490000,
47,d220,220,3500000,0.15559999644756317
47,d220,220,3510000,
47,d220,220,3520000,
47,d220,220,3530000,
47,d220,220,3540000,
47,d220,220,3550000,
47,d220,220,3560000,
47,d220,220,3570000,
47,d220,220,3580000,
47,d220,220,3590000,
47,d220,220,3600000,0.14959999918937683
47,d220,220,3610000,
47,d220,220,3620000,
47,d220,220,3630000,
47,d220,220,3640000,
47,d220,220,3650000,
47,d220,220,3660000,
47,d220,220,3670000,
47,d220,220,3680000,
47,d220,220,3690000,
47,d220,220,3700000,0.15279999375343323
47,d220,220,3710000,
47,d220,220,3720000,
47,d220,220,3730000,
47,d220,220,3740000,
47,d220,220,3750000,
47,d220,220,3760000,
47,d220,220,3770000,
47,d220,220,3780000,
47,d220,220,3790000,
47,d220,220,3800000,0.15809999406337738
47,d220,220,3810000,
47,d220,220,3820000,
47,d220,220,3830000,
47,d220,220,3840000,
47,d220,220,3850000,
47,d220,220,3860000,
47,d220,220,3870000,
47,d220,220,3880000,
47,d220,220,3890000,
47,d220,220,3900000,0.16539999842643738
47,d220,220,3910000,
47,d220,220,3920000,
47,d220,220,3930000,
47,d220,220,3940000,
47,d220,220,3950000,
47,d220,220,3960000,
47,d220,220,3970000,
47,d220,220,3980000,
47,d220,220,3990000,
47,d220,220,4000000,0.1720999926328659
47,d220,220,4010000,
47,d220,220,4020000,
47,d220,220,4030000,
47,d220,220,4040000,
47,d220,220,4050000,
47,d220,220,4060000,
47,d220,220,4070000,
47,d220,220,4080000,
47,d220,220,4090000,
47,d220,220,4100000,0.17659999430179596
47,d220,220,4110000,
47,d220,220,4120000,
47,d220,220,4130000,
47,d220,220,4140000,
47,d220,220,4150000,
47,d220,220,4160000,
47,d220,220,4170000,
47,d220,220,4180000,
47,d220,220,4190000,
47,d220,220,4200000,0.18039999902248383
47,d220,220,4210000,
47,d220,220,4220000,
47,d220,220,4230000,
47,d220,220,4240000,
47,d220,220,4250000,
47,d220,220,4260000,
47,d220,220,4270000,
47,d220,220,4280000,
47,d220,220,4290000,
47,d220,220,4300000,0.18780000507831573
47,d220,220,4310000,
47,d220,220,4320000,
47,d220,220,4330000,
47,d220,220,4340000,
47,d220,220,4350000,
47,d220,220,4360000,
47,d220,220,4370000,
47,d220,220,4380000,
47,d220,220,4390000,
47,d220,220,4400000,0.1889999955892563
47,d220,220,4410000,
47,d220,220,4420000,
47,d220,220,4430000,
47,d220,220,4440000,
47,d220,220,4450000,
47,d220,220,4460000,
47,d220,220,4470000,
47,d220,220,4480000,
47,d220,220,4490000,
47,d220,220,4500000,0.18569999933242798
47,d220,220,4510000,
47,d220,220,4520000,
47,d220,220,4530000,
47,d220,220,4540000,
47,d220,220,4550000,
47,d220,220,4560000,
47,d220,220,4570000,
47,d220,220,4580000,
47,d220,220,4590000,
47,d220,220,4600000,0.19460000097751617
47,d220,220,4610000,
47,d220,220,4620000,
47,d220,220,4630000,
47,d220,220,4640000,
47,d220,220,4650000,
47,d220,220,4660000,
47,d220,220,4670000,
47,d220,220,4680000,
47,d220,220,4690000,
47,d220,220,4700000,0.18940000236034393
47,d220,220,4710000,
47,d220,220,4720000,
47,d220,220,4730000,
47,d220,220,4740000,
47,d220,220,4750000,
47,d220,220,4760000,
47,d220,220,4770000,
47,d220,220,4780000,
47,d220,220,4790000,
47,d220,220,4800000,0.18119999766349792
47,d220,220,4810000,
47,d220,220,4820000,
47,d220,220,4830000,
47,d220,220,4840000,
47,d220,220,4850000,
47,d220,220,4860000,
47,d220,220,4870000,
47,d220,220,4880000,
47,d220,220,4890000,
47,d220,220,4900000,0.1923000067472458
47,d220,220,4910000,
47,d220,220,4920000,
47,d220,220,4930000,
47,d220,220,4940000,
47,d220,220,4950000,
47,d220,220,4960000,
47,d220,220,4970000,
47,d220,220,4980000,
47,d220,220,4990000,
47,d220,220,5000000,0.1898999959230423
42,d240,240,1,0.0
42,d240,240,10000,
42,d240,240,20000,
42,d240,240,30000,
42,d240,240,40000,
42,d240,240,50000,
42,d240,240,60000,
42,d240,240,70000,
42,d240,240,80000,
42,d240,240,90000,
42,d240,240,100000,0.0
42,d240,240,110000,
42,d240,240,120000,
42,d240,240,130000,
42,d240,240,140000,
42,d240,240,150000,
42,d240,240,160000,
42,d240,240,170000,
42,d240,240,180000,
42,d240,240,190000,
